Date,KOSPI_Now
2010.11.4,6.53
2010.11.5,-3.54
2010.11.8,3.45
2010.11.9,5.05
2010.11.10,20.39
2010.11.11,-53.12
2010.11.12,-1.61
2010.11.15,0.69
2010.11.16,-14.68
2010.11.17,-2.02
2010.11.18,30.75
2010.11.19,13.1
2010.11.22,3.38
2010.11.23,-15.4
2010.11.24,-2.96
2010.11.25,1.7
2010.11.26,-25.88
2010.11.29,-6.26
2010.11.30,9.09
2010.12.1,24.69
2010.12.2,20.94
2010.12.3,7.0
2010.12.6,-3.62
2010.12.7,8.88
2010.12.8,-6.8
2010.12.9,33.24
2010.12.10,-2.82
2010.12.13,10.45
2010.12.14,12.46
2010.12.15,8.43
2010.12.16,-8.24
2010.12.17,17.06
2010.12.20,-6.02
2010.12.21,16.81
2010.12.22,1.02
2010.12.23,-0.58
2010.12.24,-7.93
2010.12.27,-7.41
2010.12.28,11.13
2010.12.29,10.17
2010.12.30,7.51
