Date,KOSPI_Now
2012.11.6,19.95
2012.11.7,9.38
2012.11.8,-23.14
2012.11.9,-10.0
2012.11.12,-3.54
2012.11.13,-11.17
2012.11.14,4.34
2012.11.15,-23.32
2012.11.16,-9.89
2012.11.19,17.27
2012.11.20,12.08
2012.11.21,-6.14
2012.11.22,15.46
2012.11.23,11.83
2012.11.26,-2.82
2012.11.27,16.69
2012.11.28,-12.42
2012.11.29,22.07
2012.11.30,-1.95
2012.12.3,7.12
2012.12.4,-4.84
2012.12.5,11.86
2012.12.6,2.58
2012.12.7,7.83
2012.12.10,-0.03
2012.12.11,7.2
2012.12.12,10.82
2012.12.13,27.33
2012.12.14,-7.73
2012.12.17,-11.97
2012.12.18,10.02
2012.12.20,6.41
2012.12.21,-19.08
2012.12.24,1.4
2012.12.26,0.43
2012.12.27,5.1
2012.12.28,9.7
