@relation KOSPI
@attribute Date date yyyy-MM-dd
@attribute KOSPI_Now numeric
@attribute CANADA_10_YEAR_Now numeric
@attribute CANADA_10_YEAR_Open numeric
@attribute CANADA_10_YEAR_High numeric
@attribute CANADA_10_YEAR_Low numeric
@attribute EUR_USD_Now numeric
@attribute EUR_USD_Low numeric
@attribute AEX_Now numeric
@attribute AEX_High numeric
@attribute AEX_Low numeric
@attribute FTSE_Now_x numeric
@attribute FTSE_High_x numeric
@attribute FTSE_Low_x numeric
@attribute IDR_KRW_Now numeric
@attribute IDR_KRW_High numeric
@attribute CNY_KRW_Now numeric
@attribute CNY_KRW_Low numeric
@attribute Brazil_Now numeric
@attribute Brazil_High numeric
@attribute Brazil_Low numeric
@attribute DAX_Now numeric
@attribute DAX_High numeric
@attribute DAX_Low numeric
@attribute RTSI_Now numeric
@attribute RTSI_High numeric
@attribute RTSI_Low numeric
@attribute MOEX_Now numeric
@attribute MOEX_High numeric
@attribute MOEX_Low numeric
@attribute UK_10_YEAR_Now numeric
@attribute UK_10_YEAR_Open numeric
@attribute UK_10_YEAR_High numeric
@attribute UK_10_YEAR_Low numeric
@attribute Nifty_Now numeric
@attribute Nifty_High numeric
@attribute Nifty_Low numeric
@attribute S&P_Now numeric
@attribute S&P_High numeric
@attribute S&P_Low numeric
@attribute Copper_Now numeric
@attribute Copper_High numeric
@attribute Copper_Low numeric
@attribute NASDAQ_Now numeric
@attribute NASDAQ_Open numeric
@attribute NASDAQ_High numeric
@attribute NASDAQ_Low numeric
@attribute HKD_KRW_Now numeric
@attribute HKD_KRW_Low numeric
@attribute FRANCE_10_YEAR_Now numeric
@attribute FRANCE_10_YEAR_Open numeric
@attribute FRANCE_10_YEAR_High numeric
@attribute FRANCE_10_YEAR_Low numeric
@attribute US_10_YEAR_Now numeric
@attribute US_10_YEAR_Open numeric
@attribute US_10_YEAR_High numeric
@attribute US_10_YEAR_Low numeric
@attribute CHF_KRW_Low numeric
@attribute USD_CAD_Now numeric
@attribute USD_CAD_High numeric
@attribute USD_CAD_Low numeric
@attribute GERMANY_10_YEAR_Now numeric
@attribute GERMANY_10_YEAR_Open numeric
@attribute GERMANY_10_YEAR_High numeric
@attribute GERMANY_10_YEAR_Low numeric
@attribute iBovespa_Now numeric
@attribute iBovespa_High numeric
@attribute iBovespa_Low numeric
@attribute WTI_Now numeric
@attribute WTI_Low numeric
@attribute S&P_BMV_Now numeric
@attribute S&P_BMV_High numeric
@attribute S&P_BMV_Low numeric
@attribute SMI_Now numeric
@attribute SMI_High numeric
@attribute SMI_Low numeric
@attribute DOWJONES_Now numeric
@attribute DOWJONES_High numeric
@attribute DOWJONES_Low numeric
@attribute US_COFFEE_Now numeric
@attribute US_COFFEE_High numeric
@attribute US_COFFEE_Low numeric
@attribute OMXS_Now numeric
@attribute OMXS_High numeric
@attribute OMXS_Low numeric
@attribute AUD_KRW_Now numeric
@attribute BRENT_OIL_Now numeric
@attribute AUD_SGD_Now numeric
@attribute AUD_SGD_Low numeric
@attribute Russell_Now numeric
@attribute Russell_Open numeric
@attribute Russell_High numeric
@attribute Russell_Low numeric
@attribute BRL_KRW_Now numeric
@attribute BRL_KRW_Low numeric
@attribute IBEX_Now numeric
@attribute IBEX_High numeric
@attribute IBEX_Low numeric
@attribute GBP_USD_Now numeric
@attribute FTSE_Now_y numeric
@attribute FTSE_High_y numeric
@attribute FTSE_Low_y numeric
@attribute IDX_Now numeric
@attribute SPAIN_10_YEAR_Low numeric
@attribute NZD_USD_Now numeric
@attribute NZD_USD_High numeric
@attribute NZD_USD_Low numeric
@attribute USD_KRW_Now numeric
@attribute USD_KRW_High numeric
@attribute USD_KRW_Low numeric
@attribute TA_Now numeric
@attribute TA_High numeric
@attribute TA_Low numeric
@attribute S&P_TSX_Now numeric
@attribute S&P_TSX_Open numeric
@attribute S&P_TSX_High numeric
@attribute S&P_TSX_Low numeric
@attribute JPY_KRW_Now numeric
@attribute JPY_KRW_High numeric
@attribute JPY_KRW_Low numeric
@attribute SET_Now numeric
@attribute USD_JPY_Now numeric
@attribute USD_JPY_Low numeric
@attribute Silver_Now numeric
@attribute US_WHEAT_Now numeric
@attribute BEL_Now numeric
@attribute BEL_High numeric
@attribute BEL_Low numeric

@data
2010-9-27, 14.23, -0.078, -0.078, -0.078, -0.078, 0.0425, 0.0261, -1.96, -1.71, -5.49, -4.06, 5.3, -18.3, -0.0465, -0.0225, -0.84, -0.58, 6.02, 1330.05, 1011.86, 3.72, 8.65, -73.43, 21.56, 17.67, 9.97, 9.22, 9.46, 6.01, -0.103, -0.103, -0.103, -0.103, 37.85, 39.6, 66.15, 5.96, 4.04, 5.12, 0.118, 0.08800000000000001, 0.11, 25.39, 33.46, 22.32, 35.61, -0.81, -0.96, -0.043, -0.043, -0.043, -0.043, -0.094, -0.094, -0.094, -0.094, 19.72, -0.0038, 0.0007, -0.0036, -0.129, -0.129, -0.129, -0.129, 11.0, 1510.0, 990.0, 1.63, 1.34, 7.22, 151.09, 123.95, -101.21, -110.35, -140.45, 106.64, 114.32, 70.01, 0.05, -0.8, -4.45, 3.1, 3.24, -8.88, 5.99, -0.45, 0.0037, 0.006999999999999999, 1.03, 5.6, 1.2, 8.8, 4.18, -1.17, -15.5, -2.9, -150.7, 0.027000000000000003, -145.82, -156.0, -333.0, 26.65, -0.08800000000000001, 0.0052, 0.0038, 0.0022, -7.34, -6.03, -7.93, 10.715, 14.58, 17.105, -29.65, -22.42, -62.16, -63.04, 0.1522, 0.1334, 0.0453, 28.84, -1.51, -1.39, 0.606, -7.25, -0.24, 0.93, -15.97
2010-9-28, -4.86, -0.064, -0.064, -0.064, -0.064, -0.0034, 0.0139, -0.68, 1.53, 6.24, -25.06, 2.7, 52.0, -0.0905, -0.0835, -0.98, -0.97, 619.49, -644.81, -9.95, -19.41, 13.81, 125.75, -0.81, 15.55, 17.77, -17.39, 8.15, -0.9, -0.079, -0.079, -0.079, -0.079, 17.35, 44.4, 67.1, -6.51, 1.02, 10.31, -0.02, -0.016, -0.01, -11.45, 23.47, 4.79, 15.15, -1.145, -0.56, -0.077, -0.077, -0.077, -0.077, -0.079, -0.079, -0.079, -0.079, -4.0, 0.0048, -0.0056, -0.0003, -0.07, -0.07, -0.07, -0.07, 491.0, -870.0, -90.0, 0.03, 0.86, -158.31, -134.14, 14.67, -21.88, 26.15, 67.15, -48.22, 4.69, 112.05, 1.65, 1.3, 1.3, -9.35, 3.59, 14.74, -6.14, -0.3, 0.001, 0.0077, -2.72, 11.5, 0.4, 7.6, -4.55, -0.78, -114.6, 18.9, 156.4, 0.0008, -13.78, 80.0, 462.0, 70.41, -0.005, -0.0014, 0.0008, 0.0052, -8.66, -8.27, -6.47, 10.715, 14.58, 17.105, -14.26, 43.06, 27.17, 85.98, -0.1158, -0.0299, 0.0228, 10.57, 0.06, 0.0, 0.07200000000000001, -18.5, -3.88, 15.68, 31.48
2010-9-29, 10.48, -0.061, -0.061, -0.061, -0.061, 0.0125, -0.0044, 1.0, -1.19, -3.61, 5.02, -31.7, -64.2, -0.0115, -0.0125, -0.1, 0.26, 411.66, 504.67, 443.51, -2.8, -12.17, -74.21, -4.18, -14.33, -14.6, -8.56, -25.31, -12.52, -0.031, -0.031, -0.031, -0.031, -6.15, -23.7, -27.0, 5.54, 0.08, -9.91, 0.04, 0.01, -0.02, 9.82, -6.6, -2.34, -29.15, -0.075, -0.09, -0.017, -0.017, -0.017, -0.017, -0.064, -0.064, -0.064, -0.064, -1.88, 0.0011, 0.0064, 0.0064, -0.028, -0.028, -0.028, -0.028, 586.0, 485.0, 440.0, -0.34, 0.01, 136.09, -29.91, -141.7, -4.51, -19.02, -79.88, 46.1, 2.92, -62.41, 6.7, 5.9, 2.0, 4.53, -4.65, -7.98, 6.62, 0.14, 0.0059, -0.001, 7.14, -0.2, 4.7, -7.5, 0.45, 0.87, -22.3, -103.3, -161.2, -0.0029, -52.35, -33.0, -252.0, 4.67, 0.037000000000000005, 0.0058, 0.0037, -0.0022, -0.5, -0.6, -0.55, -0.01, -5.66, -10.11, 88.28, -32.16, 33.3, -65.81, 0.0573, -0.0123, 0.006, -3.2, -0.33, -0.42, 0.233, -15.63, 5.77, -10.1, -22.58
2010-9-30, 6.36, -0.002, -0.002, -0.002, -0.002, 0.0047, 0.0183, -2.32, 2.17, 1.56, -9.17, 42.0, 37.7, -0.0455, -0.0265, -0.84, -0.87, 0.61, -11.13, 503.18, -29.17, 14.42, 25.18, 11.25, 10.78, 11.65, 9.07, 4.38, 4.66, -0.023, -0.023, -0.023, -0.023, -38.2, 21.75, -11.65, -2.97, -1.37, 8.17, 0.022, 0.047, 0.059, -3.03, -0.76, -1.52, 26.69, -0.84, -0.82, 0.008, 0.008, 0.008, 0.008, 0.038, 0.038, 0.038, 0.038, 1.92, 0.0021, -0.0021, -0.0046, -0.013, -0.013, -0.013, -0.013, -167.0, 95.0, 465.0, 1.68, 0.07, -71.77, 59.42, 159.01, -22.81, 4.34, 45.23, -22.86, -3.48, 45.72, -3.2, -1.45, 1.7, -5.68, -1.93, 1.3, -4.63, 2.06, 0.0018, 0.0081, 2.21, 4.1, 3.2, 13.8, -0.86, -3.68, -103.9, 6.3, 13.7, -0.0011, -169.14, 18.0, 14.0, 22.75, 0.02, -0.0022, 0.0001, 0.0042, -6.5, -2.2, -6.35, -0.755, 0.0325, 1.5225, 103.94, 76.55, 103.15, 113.48, -0.0451, -0.0106, -0.0038, 10.38, -0.17, -0.2, 0.241, -2.5, -0.81, 10.32, 26.25
2010-10-1, 3.92, 0.019, 0.019, 0.019, 0.019, 0.0004, -0.0004, -1.46, -1.48, -1.93, -20.65, 27.7, -5.0, 0.022, -0.014, 0.0, 0.03, 201.54, 316.87, -33.62, -17.9, 13.02, -18.45, 12.73, 9.22, 7.55, 21.12, 17.45, 7.83, 0.033, 0.033, 0.033, 0.033, 38.65, -23.1, -16.05, -3.53, 8.53, -4.18, -0.01, -0.006999999999999999, -0.002, -7.94, 18.59, 17.91, -11.97, 0.08, -0.12, 0.038, 0.038, 0.038, 0.038, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, -3.79, -0.0033, 0.0007, -0.0007, 0.034, 0.034, 0.034, 0.034, 67.0, 215.0, 55.0, 2.11, 1.95, 143.58, 195.95, -76.49, -15.24, -10.14, -27.86, -47.23, 59.03, -27.48, -2.7, -2.0, -3.15, 2.62, 7.99, 0.65, -1.33, 1.54, -0.0053, -0.0057, -1.5, 8.0, 6.0, -1.8, 5.56, 2.56, 27.7, 10.7, -48.5, -0.0076, 6.55, 87.0, -125.0, 5.84, -0.06, -0.0012, 0.0002, -0.004, 0.75, -5.85, -1.35, -0.755, 0.0325, 1.5225, -14.17, 148.71, 23.54, 20.57, 0.0457, 0.0279, 0.0008, 5.65, -0.26, -0.33, -0.131, -7.12, -12.96, -3.03, -21.14
2010-10-4, 2.56, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, 0.037000000000000005, 0.0159, 0.0059, -0.61, -2.77, -0.77, 44.28, -36.0, 22.3, -0.1, -0.038, -1.33, -1.36, 799.57, 505.83, 303.53, -17.68, -46.27, -17.47, 24.25, 27.43, 10.97, 15.33, 21.04, 18.38, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 0.018000000000000002, 113.45, 104.65, 66.7, 5.04, -6.86, 3.34, 0.037000000000000005, 0.039, 0.047, 2.13, -4.14, -10.61, 5.1, -1.17, -1.1, -0.023, -0.023, -0.023, -0.023, 0.001, 0.001, 0.001, 0.001, -7.67, -0.0089, -0.0036, -0.0046, 0.008, 0.008, 0.008, 0.008, 879.0, 395.0, 110.0, 1.61, 2.15, 477.14, 281.48, 279.56, -12.16, -44.79, -12.48, 41.63, -53.58, 26.87, -1.95, -1.25, 0.4, -5.34, -8.59, -2.05, -3.23, 1.44, 0.0048, 0.0009, 3.15, -0.4, -3.0, 3.0, -6.31, 1.91, -64.4, -43.0, 12.8, 0.0104, 12.27, -155.0, 139.0, 45.81, -0.041, 0.0094, 0.0054, 0.004, -9.25, -2.15, -7.45, -0.755, 0.0325, 1.5225, -5.57, -4.1, 40.49, 105.23, -0.0693, -0.0415, -0.0579, 3.28, -0.3, -0.01, 0.239, -21.75, -10.34, -6.09, -5.97
2010-10-5, -0.35, -0.042, 0.0, 0.0, -0.055, -0.011, 0.0046, -3.38, -2.71, -2.44, -36.93, -10.2, -10.8, -0.101, -0.14, -1.31, -1.32, 155.57, 308.67, 861.05, -77.13, -82.84, -58.68, 10.67, 10.11, 25.93, 9.46, 8.52, 18.8, -0.031, -0.031, -0.031, -0.031, 16.05, 69.0, 114.4, -9.21, -2.14, -7.55, -0.025, -0.021, -0.026, -26.23, -24.57, -18.58, -26.86, -1.07, -1.1, -0.01, -0.01, -0.01, -0.01, -0.034, -0.034, -0.034, -0.034, -4.88, 0.003, -0.0068, -0.001, -0.027000000000000003, -0.027000000000000003, -0.027000000000000003, -0.027000000000000003, 98.0, 255.0, 690.0, -0.11, 1.07, 232.69, 344.45, 459.11, -35.37, -33.71, -21.55, -78.41, -31.87, -76.48, -8.6, -5.1, -8.7, -13.64, -8.21, -9.83, -12.8, -0.47, -0.0039, 0.0008, -9.09, -4.0, -1.5, -7.6, -8.16, -10.22, -67.1, -144.7, -81.4, 0.0006, -300.3, -246.0, -265.0, 22.39, -0.042, -0.0059, -0.0024, 0.0036, -8.5, -13.0, -8.95, -0.755, 0.0325, 1.5225, -40.14, -32.07, -71.7, -100.39, -0.128, -0.08800000000000001, -0.1117, -14.36, 0.37, 0.03, -0.024, -6.13, -20.57, -22.86, -15.12
2010-10-6, 25.01, 0.016, -0.047, -0.015, -0.023, 0.0152, -0.003, 4.63, 1.57, -1.22, 79.79, 40.0, -0.5, -0.0005, 0.0865, 1.24, 0.17, 898.19, 733.77, 300.76, 81.62, 23.2, -12.67, 26.28, 21.47, 9.55, 8.94, 3.65, 0.89, 0.04, 0.04, 0.04, 0.04, -13.65, -33.75, -26.65, 23.72, 14.6, 8.81, 0.061, 0.057, -0.003, 55.31, 6.27, 31.55, 33.6, 0.15, 0.16, 0.023, 0.023, 0.023, 0.023, -0.005, -0.005, -0.005, -0.005, 7.73, -0.0072, 0.0028, -0.0023, 0.039, 0.039, 0.039, 0.039, 770.0, 655.0, 585.0, 1.35, 0.38, 217.23, 207.69, 213.47, 65.1, 46.51, -14.02, 193.45, 107.44, 69.97, 4.5, -3.3, -0.2, 20.58, 9.94, -6.02, 4.96, 1.56, -0.0005, -0.0124, 18.9, -0.4, 9.2, 7.8, 14.15, 2.75, 268.2, 161.4, 30.8, 0.0063, 427.01, 130.0, -68.0, 22.2, 0.006999999999999999, 0.0093, 0.006, -0.0023, 1.0, 10.2, 0.85, 13.93, 9.02, 2.22, 175.06, 26.34, 134.68, 65.08, 0.037000000000000005, 0.0501, 0.0026, 5.06, -0.41, -0.21, 0.701, 18.38, 37.11, 12.54, 0.11
2010-10-7, -3.1, -0.024, 0.018000000000000002, -0.01, -0.024, 0.0103, 0.0162, 1.94, 2.86, 7.42, 45.63, 47.0, 105.0, -0.041, -0.126, -1.87, -0.86, -741.74, 5.4, -46.9, 54.9, 56.11, 126.65, 9.49, 20.87, 29.96, 1.09, 11.21, 9.69, -0.078, -0.078, -0.078, -0.078, 40.65, 35.05, 30.55, -0.78, -0.43, 14.17, 0.027000000000000003, 0.042, 0.085, -19.17, 26.64, -3.29, 2.37, -0.65, -0.64, -0.076, -0.076, -0.076, -0.076, -0.073, -0.073, -0.073, -0.073, -0.72, -0.0047, -0.0107, -0.0093, -0.071, -0.071, -0.071, -0.071, -827.0, 240.0, -260.0, 0.41, 1.14, 113.24, 51.35, 213.34, 37.11, 39.37, 103.83, 22.93, 32.88, 127.45, -1.45, -0.1, 3.45, -0.23, 3.01, 25.11, 2.05, 0.22, 0.0074, 0.0137, -4.1, 10.7, 0.2, 8.0, -9.05, 0.21, 49.0, 148.6, 333.3, 0.0008, 50.33, 160.0, 538.0, 11.7, -0.06, 0.0052, 0.005, 0.0101, -5.13, -13.34, -4.73, -9.63, 5.03, 3.86, 3.72, 117.38, 1.82, 119.29, -0.0131, -0.1099, 0.0049, 9.72, -0.19, -0.22, 0.306, -6.25, 17.51, 18.86, 42.01
2010-10-8, -3.78, 0.0, -0.025, -0.008, 0.029, -0.001, 0.0057, 0.7, 0.71, -2.17, -19.26, 14.2, -4.7, -0.02, -0.004, -0.27, -0.49, -622.97, -551.56, -1029.3, 5.52, 32.23, -9.38, 5.94, 8.56, 8.75, -6.81, -5.48, 0.15, 0.031, 0.031, 0.031, 0.031, -66.15, -23.95, -41.1, -1.91, 1.54, -3.44, -0.07200000000000001, -0.018000000000000002, -0.07, 3.01, -3.53, -6.39, -0.18, -0.245, -0.44, 0.062, 0.062, 0.062, 0.062, -0.016, -0.016, -0.016, -0.016, -5.13, 0.0059, 0.0047, 0.0012, 0.05, 0.05, 0.05, 0.05, -602.0, -675.0, -1105.0, -1.56, -1.29, -112.83, 27.17, -3.73, 24.57, 28.95, -8.36, -19.07, 16.31, -2.04, -2.1, 0.5, -1.8, -3.3, -4.93, -5.73, 3.31, -1.63, 0.0049, 0.0067, -1.7, 1.2, -1.1, -3.0, -1.86, -1.77, 40.1, 26.9, -78.8, -0.0016, 123.59, 157.0, -70.0, -17.21, 0.006999999999999999, -0.0026, 0.0044, 0.0008, -1.87, -0.86, -2.02, -10.82, -10.06, -10.82, -55.79, -2.46, 11.31, -72.04, 0.0716, 0.0865, -0.0051, -8.1, -0.62, -0.64, -0.455, 1.37, -9.41, 0.64, 0.9
2010-10-11, -7.16, -0.052000000000000005, 0.009000000000000001, 0.023, -0.04, 0.0016, -0.0019, -1.14, -1.83, 0.6, -4.52, -44.7, -44.3, 0.042, 0.009000000000000001, 1.24, 0.15, 890.4, 88.88, 384.46, 15.42, -26.7, 6.29, -17.44, -11.72, -20.93, -3.64, -11.91, -12.47, -0.049, -0.049, -0.049, -0.049, -16.85, -50.85, -40.5, 7.09, 3.86, 4.17, 0.093, 0.022, 0.0, 18.24, -6.87, 13.93, 2.28, 0.595, 0.06, -0.044, -0.044, -0.044, -0.044, 0.011, 0.011, 0.011, 0.011, 4.03, -0.0063, 0.0015, 0.002, -0.015, -0.015, -0.015, -0.015, 825.0, -135.0, 210.0, 0.99, -0.7, 207.01, 29.86, -60.49, -12.42, -32.07, -2.17, 57.9, 23.12, 23.08, 8.7, 4.75, -1.35, -0.27, -4.55, -3.01, 7.94, 0.6, 0.0033, -0.0062, 9.2, -5.3, 5.9, 2.3, 8.74, 2.94, -19.5, -72.1, 36.5, 0.0088, 58.84, -37.0, 145.0, -39.24, -0.02, 0.0052, -0.003, -0.004, 5.0, 1.4, 0.25, 13.06, 7.295, 7.985, 89.66, -42.35, 17.99, 70.91, 0.1306, 0.1181, 0.0969, -7.71, -0.46, -0.38, 0.522, 57.63, 18.75, 4.08, 1.03
2010-10-12, -21.87, 0.019, -0.034, -0.023, -0.006, -0.0069, 0.003, 0.51, 0.75, 2.1, 14.79, 22.0, 50.3, -0.0295, -0.0085, -0.5, -0.14, 137.69, 282.76, 1112.19, 17.84, 30.22, 49.93, 21.44, 1.85, 10.88, 17.44, 14.03, 11.29, 0.0, 0.0, 0.0, 0.0, 32.4, 39.15, 38.95, 0.17, 0.95, 6.44, 0.013, 0.0, 0.114, 0.42, 18.7, 6.36, 27.04, -0.495, -0.55, 0.006, 0.006, 0.006, 0.006, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, -0.006999999999999999, 1.24, 0.0032, -0.0076, -0.0004, 0.016, 0.016, 0.016, 0.016, 87.0, 250.0, 1255.0, -0.45, 1.52, 0.59, 177.76, 101.48, 23.02, 18.16, 40.46, 3.86, 13.25, 55.14, -3.5, -0.55, 4.45, 6.83, 6.72, 7.59, -5.69, -0.31, -0.0019, 0.0129, -0.4, 8.3, 1.8, 10.0, -4.16, 3.99, -20.0, -1.2, 13.4, -0.0086, 86.97, 30.0, 120.0, 1.8, -0.023, -0.0055, 0.0012, 0.0066, -3.85, -1.35, -5.35, 13.06, 7.295, 7.985, 20.025, 31.54, 20.45, 16.82, -0.0753, 0.0543, 0.0357, 14.66, 0.42, 0.09, 0.244, -10.5, 12.32, 12.38, 22.7
2010-10-13, 8.11, 0.019, -0.034, -0.023, -0.006, 0.0051, -0.0093, -1.95, -2.6, -4.19, -10.81, -8.0, -59.0, 0.1265, 0.0955, 1.91, 1.06, 364.205, 442.145, 69.865, -4.94, -8.54, -60.97, -14.09, -0.18, -5.71, -4.33, -0.21, 2.06, -0.027000000000000003, -0.027000000000000003, -0.027000000000000003, -0.027000000000000003, -44.95, -42.8, -48.0, 4.45, 3.9, -6.31, 0.001, 0.019, -0.049, 15.59, -5.76, 8.76, -18.18, 1.735, 0.86, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, -0.009000000000000001, 0.044, 0.044, 0.044, 0.044, 2.63, -0.0041, 0.0033, 0.0001, -0.019, -0.019, -0.019, -0.019, 415.0, 405.0, 262.5, -0.54, -0.94, -28.02, -186.42, -69.14, -10.92, -6.78, -49.53, 10.06, -3.86, -65.5, 7.05, 5.6, 2.2, -2.45, -3.05, -8.8, 16.64, -0.22, 0.0022, -0.0044, 2.5, -1.9, -0.3, -7.3, 8.03, 2.29, -52.6, -90.4, -115.7, -0.0072, -87.49, -12.0, -212.0, -1.5, -0.019, 0.0059, -0.0002, -0.0014, 13.47, 9.72, 6.92, -4.43, -2.98, -0.69, 20.025, 31.54, 20.45, 16.82, 0.2189, 0.0705, 0.0085, -0.77, -0.52, -0.16, -0.202, 3.12, -14.28, -11.22, -20.18
2010-10-14, 23.61, 0.008, 0.049, 0.016, 0.047, 0.0038, 0.0137, 6.63, 6.74, 4.16, 85.76, 83.5, 90.5, -0.1065, -0.1165, -1.51, 0.07, 364.205, 442.145, 69.865, 129.95, 139.5, 106.83, 14.63, 3.82, 13.57, 15.43, 15.68, 11.07, 0.029, 0.029, 0.029, 0.029, 143.0, 95.3, 31.8, 8.33, 11.8, 15.61, 0.033, 0.028, 0.08199999999999999, 23.31, 34.85, 30.75, 47.13, -1.52, 0.04, 0.025, 0.025, 0.025, 0.025, -0.004, -0.004, -0.004, -0.004, 4.53, -0.0066, -0.008, -0.008, 0.028, 0.028, 0.028, 0.028, 415.0, 405.0, 262.5, 1.34, 0.8, 361.26, 438.77, 258.74, 79.87, 101.93, 83.85, 75.68, 123.09, 123.43, 0.45, 2.45, 6.05, 14.19, 17.45, 14.2, -6.93, 1.14, 0.0027, 0.0044, 10.77, 8.5, 13.3, 13.6, 0.54, -0.06, 217.9, 228.3, 132.7, 0.009000000000000001, 395.04, 360.0, 277.0, 64.73, 0.073, 0.003, 0.0062, 0.0074, -11.62, -10.47, -0.17, 17.45, 14.21, 16.15, 97.67, 108.05, 128.34, 97.13, -0.1447, -0.0168, 0.0737, 15.52, -0.08, 0.04, 0.785, -6.12, 49.56, 46.4, 33.12
2010-10-15, 2.53, 0.025, -0.001, 0.012, -0.001, 0.0118, 0.0045, -0.39, 2.21, 4.68, -20.14, 9.5, 25.0, -0.0775, -0.0185, -0.73, -1.13, 17.39, -33.53, 313.92, 20.75, 29.44, 110.1, -1.89, 13.57, 7.42, -4.15, 2.67, 5.47, 0.005, 0.005, 0.005, 0.005, -56.55, 43.85, 68.15, -4.29, -5.49, -4.61, -0.005, 0.021, -0.008, -5.85, 8.66, -6.69, -4.45, -0.865, -1.3, 0.009000000000000001, 0.009000000000000001, 0.009000000000000001, 0.009000000000000001, 0.08, 0.08, 0.08, 0.08, 0.63, 0.0008, -0.0028, -0.0034, 0.023, 0.023, 0.023, 0.023, 1162.0, 1460.0, 1115.0, -0.32, 0.53, 37.85, 89.58, 311.85, -14.16, -5.21, 29.7, 0.84, -39.62, -17.48, 1.45, -1.35, 0.7, -5.65, 0.79, 4.86, -2.31, -0.11, -0.0026, -0.0017, -0.68, 6.2, -2.0, 1.2, -7.6, -2.03, -16.4, 87.3, 185.0, 0.0112, -50.4, 60.0, 283.0, 6.5, -0.037000000000000005, -0.0033, 0.001, 0.0002, -7.0, -3.2, -8.1, 1.46, 1.53, 2.81, -53.62, 32.84, -1.82, 11.78, -0.0305, -0.0883, -0.0418, 1.12, -0.13, -0.82, 0.503, -1.13, -7.47, 11.29, 26.71
2010-10-18, -26.87, 0.029, 0.031, 0.046, 0.024, -0.0102, -0.0017, 0.12, -1.36, -1.47, -23.84, -20.1, -47.8, -0.0145, -0.0245, 0.07, 0.51, 137.89, 178.32, 87.51, 37.03, 27.07, -6.54, -5.04, -13.44, -3.16, 2.42, 0.23, 0.98, 0.071, 0.071, 0.071, 0.071, -114.7, -83.5, -107.55, 2.38, 2.31, 0.41, 0.025, -0.012, 0.001, 33.39, 20.49, 22.92, 15.96, -0.155, 0.27, 0.07, 0.07, 0.07, 0.07, 0.058, 0.058, 0.058, 0.058, -4.87, 0.0057, 0.0061, 0.0036, 0.075, 0.075, 0.075, 0.075, 127.0, 90.0, 95.0, -1.44, -1.46, -94.96, -60.82, -210.78, 2.04, -11.96, -12.8, -34.14, 23.92, -11.43, -1.2, 0.25, -2.05, -3.91, -7.8, -6.39, -5.36, -2.08, -0.0039, -0.0031, -1.53, 5.4, 3.0, 0.0, -2.8, -0.44, 18.5, -86.4, -61.7, -0.0017, -32.68, -50.0, -172.0, -21.45, -0.012, 0.0001, -0.0026, -0.0022, -1.25, -1.75, 0.35, 1.095, -0.105, -1.155, -10.62, -22.91, -55.57, -39.02, -0.0153, -0.0074, 0.0089, 3.43, -0.12, 0.0, -0.145, -2.12, -4.13, -6.01, -15.17
2010-10-19, -18.1, -0.035, 0.017, -0.024, 0.009000000000000001, -0.0031, -0.0106, 0.27, -0.53, -0.72, 39.15, -0.2, 5.0, 0.056, 0.048, 0.86, 0.24, -94.65, -255.27, -10.72, 24.33, 21.05, 23.81, 1.14, -7.0, -14.02, 9.17, 1.82, -4.81, 0.008, 0.008, 0.008, 0.008, 13.3, -85.5, -65.25, 8.52, 4.33, 7.43, 0.016, 0.013, -0.003, 11.89, 8.42, 12.18, 24.52, 0.805, 0.12, 0.006, 0.006, 0.006, 0.006, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, -0.052000000000000005, 0.81, 0.0076, 0.0092, 0.0108, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, 0.006999999999999999, -257.0, -500.0, -50.0, 1.83, -0.4, 177.77, -11.09, 134.86, 27.25, 13.9, 5.02, 80.91, 12.79, 36.18, -0.8, -1.1, 0.5, 2.78, -1.24, -2.66, 4.18, 1.92, 0.0, 0.002, 6.97, -5.6, -1.1, 4.0, 0.98, -0.68, 29.5, 12.4, -34.5, -0.0093, 196.41, 76.0, 76.0, -30.11, -0.004, 0.0013, -0.0021, -0.0034, 6.25, 5.05, 2.55, 1.095, -0.105, -1.155, 58.94, -51.86, 19.83, 51.45, 0.1071, 0.0941, 0.025, -13.12, -0.29, 0.24, 0.125, -10.0, 13.6, -1.98, 5.43
